,Unnamed: 0,Return,Return60,Hit Rate,Trade Time,Holding Period,Method Condition0,Method Condition1,Method Condition2,Tech Method,Method Condition3,Method Condition4
0,0,-47.60761101783552,0.0,0.3829787234042553,47,0.0638297872340425,3.0,1.0,1.0,BB,,
1,1,-40.19916550403326,0.0,0.3953488372093023,43,0.0697674418604651,3.0,1.0,1.2,BB,,
2,2,-16.89882087861535,0.0,0.3571428571428571,14,0.5,3.0,1.0,1.4,BB,,
3,3,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.0,1.6,BB,,
4,4,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.0,1.7999999999999998,BB,,
5,5,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.0,2.0,BB,,
6,6,-47.60761101783552,0.0,0.3829787234042553,47,0.0638297872340425,3.0,1.2,1.0,BB,,
7,7,-40.19916550403326,0.0,0.3953488372093023,43,0.0697674418604651,3.0,1.2,1.2,BB,,
8,8,-16.89882087861535,0.0,0.3571428571428571,14,0.5,3.0,1.2,1.4,BB,,
9,9,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.2,1.6,BB,,
10,10,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.2,1.7999999999999998,BB,,
11,11,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.2,2.0,BB,,
12,12,-47.60761101783552,0.0,0.3829787234042553,47,0.0638297872340425,3.0,1.4,1.0,BB,,
13,13,-40.19916550403326,0.0,0.3953488372093023,43,0.0697674418604651,3.0,1.4,1.2,BB,,
14,14,-16.89882087861535,0.0,0.3571428571428571,14,0.5,3.0,1.4,1.4,BB,,
15,15,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.4,1.6,BB,,
16,16,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.4,1.7999999999999998,BB,,
17,17,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.4,2.0,BB,,
18,18,-47.60761101783552,0.0,0.3829787234042553,47,0.0638297872340425,3.0,1.6,1.0,BB,,
19,19,-40.19916550403326,0.0,0.3953488372093023,43,0.0697674418604651,3.0,1.6,1.2,BB,,
20,20,-16.89882087861535,0.0,0.3571428571428571,14,0.5,3.0,1.6,1.4,BB,,
21,21,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.6,1.6,BB,,
22,22,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.6,1.7999999999999998,BB,,
23,23,-0.2916666666666567,0.0,0.0,1,4.0,3.0,1.6,2.0,BB,,
24,24,-47.60761101783552,0.0,0.3829787234042553,47,0.0638297872340425,3.0,1.7999999999999998,1.0,BB,,
25,25,-40.19916550403326,0.0,0.3953488372093023,43,0.0697674418604651,3.0,1.7999999999999998,1.2,BB,,
