,Unnamed: 0,Return,Return60,Hit Rate,Trade Time,Holding Period,Method Condition0,Method Condition1,Method Condition2,Tech Method,Method Condition3,Method Condition4
0,0,-98.30872942200756,0.0,0.3686274509803922,255,0.0156862745098039,3.0,1.0,1.0,BB,,
1,1,-97.46432501016308,0.0,0.3532110091743119,218,0.018348623853211,3.0,1.0,1.2,BB,,
2,2,-79.55320634053655,0.0,0.3452380952380952,84,0.0476190476190476,3.0,1.0,1.4,BB,,
3,3,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.0,1.6,BB,,
4,4,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.0,1.7999999999999998,BB,,
5,5,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.0,2.0,BB,,
6,6,-98.30872942200756,0.0,0.3686274509803922,255,0.0156862745098039,3.0,1.2,1.0,BB,,
7,7,-97.46432501016308,0.0,0.3532110091743119,218,0.018348623853211,3.0,1.2,1.2,BB,,
8,8,-79.55320634053655,0.0,0.3452380952380952,84,0.0476190476190476,3.0,1.2,1.4,BB,,
9,9,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.2,1.6,BB,,
10,10,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.2,1.7999999999999998,BB,,
11,11,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.2,2.0,BB,,
12,12,-98.30872942200756,0.0,0.3686274509803922,255,0.0156862745098039,3.0,1.4,1.0,BB,,
13,13,-97.46432501016308,0.0,0.3532110091743119,218,0.018348623853211,3.0,1.4,1.2,BB,,
14,14,-79.55320634053655,0.0,0.3452380952380952,84,0.0476190476190476,3.0,1.4,1.4,BB,,
15,15,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.4,1.6,BB,,
16,16,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.4,1.7999999999999998,BB,,
17,17,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.4,2.0,BB,,
18,18,-98.30872942200756,0.0,0.3686274509803922,255,0.0156862745098039,3.0,1.6,1.0,BB,,
19,19,-97.46432501016308,0.0,0.3532110091743119,218,0.018348623853211,3.0,1.6,1.2,BB,,
20,20,-79.55320634053655,0.0,0.3452380952380952,84,0.0476190476190476,3.0,1.6,1.4,BB,,
21,21,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.6,1.6,BB,,
22,22,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.6,1.7999999999999998,BB,,
23,23,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.6,2.0,BB,,
24,24,-98.30872942200756,0.0,0.3686274509803922,255,0.0156862745098039,3.0,1.7999999999999998,1.0,BB,,
25,25,-97.46432501016308,0.0,0.3532110091743119,218,0.018348623853211,3.0,1.7999999999999998,1.2,BB,,
26,26,-79.55320634053655,0.0,0.3452380952380952,84,0.0476190476190476,3.0,1.7999999999999998,1.4,BB,,
27,27,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.7999999999999998,1.6,BB,,
28,28,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.7999999999999998,1.7999999999999998,BB,,
29,29,-10.321424446552829,0.0,0.25,4,0.25,3.0,1.7999999999999998,2.0,BB,,
30,30,-98.30872942200756,0.0,0.3686274509803922,255,0.0156862745098039,3.0,2.0,1.0,BB,,
31,31,-97.46432501016308,0.0,0.3532110091743119,218,0.018348623853211,3.0,2.0,1.2,BB,,
32,32,-79.55320634053655,0.0,0.3452380952380952,84,0.0476190476190476,3.0,2.0,1.4,BB,,
33,33,-10.321424446552829,0.0,0.25,4,0.25,3.0,2.0,1.6,BB,,
34,34,-10.321424446552829,0.0,0.25,4,0.25,3.0,2.0,1.7999999999999998,BB,,
35,35,-10.321424446552829,0.0,0.25,4,0.25,3.0,2.0,2.0,BB,,
36,36,-96.95566069654436,0.0,0.39,200,0.025,4.0,1.0,1.0,BB,,
