,Unnamed: 0,Return,Return60,Hit Rate,Trade Time,Holding Period,Method Condition0,Method Condition1,Method Condition2,Tech Method,Method Condition3,Method Condition4
0,0,-99.16999964808628,0.0,0.3346613545816733,251,0.0079681274900398,3.0,1.0,1.0,BB,,
1,1,-98.28491989087784,0.0,0.3258928571428571,224,0.0089285714285714,3.0,1.0,1.2,BB,,
2,2,-86.33966006627529,0.0,0.3020833333333333,96,0.0416666666666666,3.0,1.0,1.4,BB,,
3,3,9.259852675076852,0.0,0.5,4,1.0,3.0,1.0,1.6,BB,,
4,4,9.259852675076852,0.0,0.5,4,1.0,3.0,1.0,1.7999999999999998,BB,,
5,5,9.259852675076852,0.0,0.5,4,1.0,3.0,1.0,2.0,BB,,
6,6,-99.16999964808628,0.0,0.3346613545816733,251,0.0079681274900398,3.0,1.2,1.0,BB,,
7,7,-98.28491989087784,0.0,0.3258928571428571,224,0.0089285714285714,3.0,1.2,1.2,BB,,
8,8,-86.33966006627529,0.0,0.3020833333333333,96,0.0416666666666666,3.0,1.2,1.4,BB,,
9,9,9.259852675076852,0.0,0.5,4,1.0,3.0,1.2,1.6,BB,,
10,10,9.259852675076852,0.0,0.5,4,1.0,3.0,1.2,1.7999999999999998,BB,,
11,11,9.259852675076852,0.0,0.5,4,1.0,3.0,1.2,2.0,BB,,
12,12,-99.16999964808628,0.0,0.3346613545816733,251,0.0079681274900398,3.0,1.4,1.0,BB,,
13,13,-98.28491989087784,0.0,0.3258928571428571,224,0.0089285714285714,3.0,1.4,1.2,BB,,
14,14,-86.33966006627529,0.0,0.3020833333333333,96,0.0416666666666666,3.0,1.4,1.4,BB,,
15,15,9.259852675076852,0.0,0.5,4,1.0,3.0,1.4,1.6,BB,,
16,16,9.259852675076852,0.0,0.5,4,1.0,3.0,1.4,1.7999999999999998,BB,,
17,17,9.259852675076852,0.0,0.5,4,1.0,3.0,1.4,2.0,BB,,
18,18,-99.16999964808628,0.0,0.3346613545816733,251,0.0079681274900398,3.0,1.6,1.0,BB,,
19,19,-98.28491989087784,0.0,0.3258928571428571,224,0.0089285714285714,3.0,1.6,1.2,BB,,
20,20,-86.33966006627529,0.0,0.3020833333333333,96,0.0416666666666666,3.0,1.6,1.4,BB,,
21,21,9.259852675076852,0.0,0.5,4,1.0,3.0,1.6,1.6,BB,,
22,22,9.259852675076852,0.0,0.5,4,1.0,3.0,1.6,1.7999999999999998,BB,,
23,23,9.259852675076852,0.0,0.5,4,1.0,3.0,1.6,2.0,BB,,
24,24,-99.16999964808628,0.0,0.3346613545816733,251,0.0079681274900398,3.0,1.7999999999999998,1.0,BB,,
25,25,-98.28491989087784,0.0,0.3258928571428571,224,0.0089285714285714,3.0,1.7999999999999998,1.2,BB,,
26,26,-86.33966006627529,0.0,0.3020833333333333,96,0.0416666666666666,3.0,1.7999999999999998,1.4,BB,,
27,27,9.259852675076852,0.0,0.5,4,1.0,3.0,1.7999999999999998,1.6,BB,,
28,28,9.259852675076852,0.0,0.5,4,1.0,3.0,1.7999999999999998,1.7999999999999998,BB,,
29,29,9.259852675076852,0.0,0.5,4,1.0,3.0,1.7999999999999998,2.0,BB,,
30,30,-99.16999964808628,0.0,0.3346613545816733,251,0.0079681274900398,3.0,2.0,1.0,BB,,
31,31,-98.28491989087784,0.0,0.3258928571428571,224,0.0089285714285714,3.0,2.0,1.2,BB,,
