code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.01109,2021-04-01 16:08:31,37.2,37.25,38.05,36.95,37.65,12275082,457116244.0,0.172,False,1996-11-08,2000,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.922,37.239,-3.241,0.626,41.3,27.006,41.3,-2.4347193,37.05,0,0.0,NORMAL,True,7130939579,265270952338.8,240961579313.989,35305281855.629,4.951,7130939579,265270952338.80002,33.791,0.146,7.513,1.1,7.513,1.194,3.21,1.166,3.134,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01211,2021-04-01 16:08:31,177.5,168.3,179.2,168.1,164.9,17451065,3046446621.0,1.665,False,2002-07-31,500,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,6.731,174.57,-47.224,1.401,278.4,40.38427,278.4,0.555502,176.7,0,0.0,NORMAL,True,2861142855,507852856762.5,67548721663.695,5029889139.09,1.758,1048000000,186020000000.0,23.609,0.074,100.967,7.518,100.967,0.063,0.04,0.063,0.035,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01263,2021-04-01 16:08:32,3.88,3.96,3.96,3.8,3.9,2130090,8238088.0,0.572,False,2012-01-12,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,4.103,3.867,12.826,0.584,5.98,0.98,7.225,-0.244,3.82,0,0.0,NORMAL,True,372093668,1443723431.84,1103257725.62,207256173.076,0.557,372093668,1443723431.84,2.965,0.187,6.965,1.308,6.965,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01299,2021-04-01 16:08:32,94.9,92.95,95.05,92.95,94.3,30545823,2872631145.0,0.253,False,2010-10-29,200,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.227,94.043,0.706,1.677,109.3,59.967,109.3,12.6498,94.9,0,0.0,NORMAL,True,12094944139,1147810198791.1,490316940450.921,44835957923.273,3.707,12094944139,1147810198791.1,40.539,0.091,25.6,2.34,25.6,1.283,1.35,1.265,1.332,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01337,2021-04-01 16:08:32,2.7,2.66,2.72,2.61,2.64,24373992,65401344.0,0.273,False,2017-11-13,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,1.1013,1610000.0,60.0,4.167,2.683,-17.886,0.564,3.36,1.0,5.49,0.89,2.71,0,0.0,NORMAL,True,8935444691,24125700665.7,4521335013.646,44677223.455,0.005,8935444691,24125700665.7,0.506,0.009,540.0,5.335,540.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01398,2021-04-01 16:08:31,5.56,5.58,5.62,5.51,5.58,146967899,815200245.0,0.169,False,2006-10-27,1000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,1.971,5.546,3.116,0.681,5.75,3.96,6.77788,-0.5400866,5.55,0,0.0,NORMAL,True,356406257089,1981618789414.84,3170590063063.744,375295788714.717,1.053,86794044550,482574887697.99994,8.896,0.118,5.28,0.625,5.28,0.287,5.16,0.287,5.161,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01458,2021-04-01 16:08:32,8.36,8.14,8.39,8.14,8.14,5281000,43763395.0,0.222,False,2016-11-11,500,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,3.071,8.286,-79.322,0.563,11.4,3.57,11.4,2.96,8.3,0,0.0,NORMAL,True,2383140500,19923054580.0,4883054884.5,181118678.0,0.076,2383140500,19923054580.0,2.049,0.037,110.0,4.08,110.0,0.11,1.32,0.11,1.315,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01478,2021-04-01 16:08:31,16.28,16.08,16.34,15.86,15.82,4261000,69118689.0,0.363,False,2014-12-02,1000,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,3.034,16.221,-44.758,0.678,18.2,8.05,23.054,0.725,16.24,0,0.0,NORMAL,True,1172250680,19084241070.4,4465102840.12,990551824.6,0.845,1172250680,19084241070.4,3.809,0.221,19.266,4.274,19.266,0.1,0.61,0.1,0.614,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01810,2021-04-01 16:08:31,26.45,26.3,26.55,25.9,25.75,204188863,5382206906.0,0.81,False,2018-07-09,200,0.05,,N/A,N/A,N/A,N/A,False,,,True,0.9035,10844000.0,50.0,2.524,26.358,9.56,0.773,35.9,9.83,35.9,8.28,26.3,0,0.0,NORMAL,True,25203791902,666640295807.9,147316163667.19,24246047809.724,0.962,25203791902,666640295807.9,5.845,0.164,27.494,4.525,27.494,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01833,2021-04-01 16:08:28,103.3,97.8,103.8,97.6,97.5,6723838,687400673.0,0.586,False,2018-05-04,100,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,6.359,102.233,-34.488,1.524,148.5,80.3,148.5,23.6,103.4,0,0.0,NORMAL,True,1147294200,118515490860.0,18962478537.6,-1135821258.0,-0.99,1147294200,118515490860.0,16.528,-0.059,-104.343,6.25,-104.343,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
