code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.00388,2021-04-07 16:08:21,457.4,467.2,468.6,455.4,468.6,5655011,2599727051.0,0.446,False,2000-06-27,100,0.2,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,2.817,459.72,-9.77,0.943,582.54,230.83,582.54,-70.66,456.4,0,0.0,NORMAL,True,1267836895,579908595773.0,48918218756.68,11505619822.125,9.075,1267836895,579908595773.0,38.584,0.235,50.402,11.854,50.402,8.17,1.79,8.17,1.786,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00669,2021-04-07 16:08:21,133.9,131.0,135.5,131.0,134.5,4973065,664130278.0,0.271,False,1990-12-17,500,0.1,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,3.346,133.545,13.007,1.297,136.8,51.99,136.8,-5.88575,134.1,0,0.0,NORMAL,True,1832820441,245414657049.9,30278193685.32,6211428474.549,3.389,1832820441,245414657049.90002,16.52,0.205,39.51,8.105,39.51,1.109,0.83,1.029,0.768,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00688,2021-04-07 16:08:21,19.88,20.3,20.35,19.82,20.2,22273120,445873546.0,0.204,False,1992-08-20,500,0.02,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,2.624,20.018,32.309,0.554,27.48,14.92,29.98,-6.5326868,19.86,0,0.0,NORMAL,True,10944815035,217582922895.8,373108744543.15,52141098826.74,4.764,10944815035,217582922895.8,34.09,0.139,4.172,0.583,4.172,1.021,5.14,1.021,5.135,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00700,2021-04-07 16:08:20,629.5,653.0,658.0,623.5,654.0,27178435,17284277000.0,0.283,False,2004-06-16,100,0.5,,N/A,N/A,N/A,N/A,True,0.0,35.0,False,,,,5.275,635.955,-30.577,1.105,775.5,391.2,775.5,-4.781,624.5,0,0.0,NORMAL,True,9594524331,6039753066364.5,838455886761.759,190384146300.033,19.843,9594524331,6039753066364.5,87.389,0.227,31.724,7.203,31.724,1.195,0.19,1.195,0.189,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00772,2021-04-07 16:08:20,79.45,80.8,82.5,78.5,79.05,2456527,196836780.0,0.242,False,2017-11-08,200,0.05,,N/A,N/A,N/A,N/A,True,0.0,45.0,False,,,,5.06,80.128,16.828,0.798,95.75,29.25,110.0,22.95,79.0,0,0.0,NORMAL,True,1015781716,80703857336.2,18023014986.988,-5354185425.036,-5.271,1015781716,80703857336.2,17.743,-0.297,-15.073,4.477,-15.073,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00780,2021-04-07 16:08:19,18.3,18.0,18.74,17.96,17.84,11369833,208948604.0,0.519,False,2018-11-26,400,0.02,,N/A,N/A,N/A,N/A,True,0.0,70.0,False,,,,4.372,18.377,-48.061,1.34,19.2,11.54,19.98,8.74,18.2,0,0.0,NORMAL,True,2191614114,40106538286.2,16732973760.39,390107312.292,0.178,2191614114,40106538286.200005,7.635,0.023,102.808,2.396,102.808,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00788,2021-04-07 16:08:20,1.14,1.16,1.17,1.13,1.16,231636263,263966974.0,0.496,False,2018-08-08,2000,0.01,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,3.448,1.139,24.968,0.733,1.75411,1.03,2.31148,0.97148,1.14,0,0.0,NORMAL,True,176008471024,200649656967.36,223178741258.432,7744372725.056,0.044,46663856000,53196795839.99999,1.268,0.034,25.909,0.899,25.909,0.016,1.4,0.016,1.403,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00868,2021-04-07 16:08:19,26.1,25.8,26.5,25.45,25.5,10492233,272785026.0,0.26,False,2005-02-03,2000,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,4.118,25.998,-27.6,1.427,26.85,7.59,26.85,-2.88,26.0,0,0.0,NORMAL,True,4040048647,105445269686.7,27880375712.947,6423677348.73,1.59,4040048647,105445269686.70001,6.901,0.23,16.415,3.782,16.415,0.468,1.79,0.546,2.091,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00883,2021-04-07 16:08:21,8.14,8.15,8.23,8.06,8.11,181998143,1487475638.0,0.408,False,2001-02-28,1000,0.01,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,2.096,8.173,6.841,1.612,10.6,6.5,15.88,-6.646,8.2,0,0.0,NORMAL,True,44647455984,363430291709.76,516124591175.04,29690558229.36,0.665,44647455984,363430291709.76,11.56,0.057,12.24,0.704,12.24,0.65,7.99,0.78,9.582,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00914,2021-04-07 16:08:21,50.1,50.05,50.45,49.7,50.6,9561427,478999263.0,0.736,False,1997-10-21,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,1.482,50.097,27.692,1.026,62.05,44.7,62.05,-9.2223046,50.2,0,0.0,NORMAL,True,5299302579,265495059207.9,192401778735.753,41843293163.784,7.896,1299600000,65109960000.0,36.307,0.217,6.344,1.379,6.344,2.179,4.35,2.179,4.349,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00968,2021-04-07 16:08:20,13.7,14.8,14.8,13.58,14.34,68777753,953976736.0,0.781,False,2013-12-12,2000,0.02,,N/A,N/A,N/A,N/A,True,0.0,70.0,False,,,,8.508,13.87,11.076,0.815,24.8,4.19,24.8,0.2057356,13.7,0,0.0,NORMAL,True,8809257216,120686823859.2,26524673477.376,4563195237.888,0.518,8809257216,120686823859.2,3.011,0.172,26.447,4.549,26.447,0.157,1.15,0.128,0.934,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00981,2021-04-07 16:08:20,27.2,27.0,27.5,26.6,25.9,124208791,3368366119.0,2.085,False,2004-03-18,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,3.475,27.118,-69.024,2.841,44.8,13.7,44.8,1.06,27.25,0,0.0,NORMAL,True,7899198076,214858187667.2,115652159030.716,5561035445.504,0.704,5957887532,162054540870.4,14.641,0.048,38.636,1.857,38.636,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00992,2021-04-07 16:08:20,10.36,10.9,10.96,10.34,10.8,68540028,718899710.0,0.569,False,1994-02-14,2000,0.02,,N/A,N/A,N/A,N/A,True,0.0,40.0,True,1.05,460000.0,60.0,5.741,10.488,4.694,0.623,11.6,3.629,14.532,-2.949,10.4,0,0.0,NORMAL,True,12041705614,124752070161.04,30128347446.228,5153850002.792,0.428,12041705614,124752070161.04,2.502,0.247,24.205,4.14,16.763,0.28,2.7,0.277,2.673,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01024,2021-04-07 16:08:21,274.8,285.8,287.8,270.8,285.0,5195612,1437447392.0,0.125,False,2021-02-05,100,0.2,,N/A,N/A,N/A,N/A,True,0.0,60.0,True,1.03,355300.0,60.0,5.965,276.665,-9.239,0.953,417.8,248.2,417.8,248.2,273.4,0,0.0,NORMAL,True,4158932037,1142874523767.6,-191111244964.224,-139270157123.019,-33.487,4158932037,1142874523767.6,-45.952,0.728,-8.206,0.0,-8.206,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01038,2021-04-07 16:08:20,46.15,46.2,46.85,46.0,46.2,1214350,56181766.0,0.046,False,1996-07-17,500,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,1.84,46.264,5.371,0.818,47.45,35.75,69.34,-19.179,46.0,0,0.0,NORMAL,True,2650676042,122328699338.3,111442372833.806,7321167228.004,2.762,2650676042,122328699338.3,42.043,0.065,16.708,1.097,16.708,2.46,5.33,2.46,5.33,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01093,2021-04-07 16:08:21,9.57,9.35,9.67,9.35,9.39,53378708,509877960.0,0.446,False,1994-06-21,2000,0.01,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,3.408,9.552,-12.088,1.037,11.125,7.08,13.6186625,-0.8791563,9.57,0,0.0,NORMAL,True,11973769732,114588976335.24,26665585193.164,6166491411.98,0.515,11973769732,114588976335.24,2.227,0.231,18.582,4.297,18.582,0.163,1.7,0.125,1.306,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01109,2021-04-07 16:08:21,37.1,37.2,37.75,36.55,37.2,13137069,489284163.0,0.184,False,1996-11-08,2000,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,3.226,37.244,-12.429,0.753,41.3,27.006,41.3,-2.4347193,36.95,0,0.0,NORMAL,True,7130939579,264557858380.9,240961579313.989,35305281855.629,4.951,7130939579,264557858380.90002,33.791,0.146,7.493,1.097,7.493,1.194,3.22,1.166,3.142,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01211,2021-04-07 16:08:20,177.8,180.7,183.3,176.1,177.5,10257817,1834677923.0,0.979,False,2002-07-31,500,0.1,,N/A,N/A,N/A,N/A,True,0.0,50.0,False,,,,4.056,178.856,-74.359,0.755,278.4,40.38427,278.4,0.555502,176.4,0,0.0,NORMAL,True,2861142855,508711199619.0,67548721663.695,5029889139.09,1.758,1048000000,186334400000.0,23.609,0.074,101.137,7.531,101.137,0.063,0.04,0.063,0.035,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01263,2021-04-07 16:08:21,3.93,3.95,4.1,3.92,3.88,4078000,16314440.0,1.096,False,2012-01-12,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,4.639,4.0,44.444,1.156,5.98,0.98,7.225,-0.244,3.96,0,0.0,NORMAL,True,372093668,1462328115.24,1103257725.62,207256173.076,0.557,372093668,1462328115.24,2.965,0.187,7.055,1.325,7.055,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01299,2021-04-07 16:08:21,93.35,95.9,95.9,93.3,94.9,25981041,2446163359.0,0.215,False,2010-10-29,200,0.05,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,2.74,94.151,42.74,1.331,109.3,59.967,109.3,12.6498,93.6,0,0.0,NORMAL,True,12094944139,1129063035375.65,490316940450.921,44835957923.273,3.707,12094944139,1129063035375.65,40.539,0.091,25.182,2.302,25.182,1.283,1.37,1.265,1.355,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01337,2021-04-07 16:08:21,2.74,2.73,2.78,2.66,2.7,26381088,71627306.0,0.295,False,2017-11-13,1000,0.01,,N/A,N/A,N/A,N/A,True,0.0,90.0,True,1.11,1606000.0,60.0,4.444,2.715,-19.47,0.809,3.36,1.0,5.49,0.89,2.74,0,0.0,NORMAL,True,8935444691,24483118453.34,4521335013.646,44677223.455,0.005,8935444691,24483118453.34,0.506,0.009,548.0,5.415,548.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01398,2021-04-07 16:08:21,5.48,5.57,5.58,5.47,5.56,155377944,855839865.0,0.179,False,2006-10-27,1000,0.01,,N/A,N/A,N/A,N/A,True,0.0,40.0,False,,,,1.978,5.508,5.129,0.768,5.75,3.96,6.77788,-0.5400866,5.49,0,0.0,NORMAL,True,356406257089,1953106288847.72,3170590063063.744,375295788714.717,1.053,86794044550,475631364134.00006,8.896,0.118,5.204,0.616,5.204,0.287,5.24,0.287,5.237,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01458,2021-04-07 16:08:21,8.29,8.41,8.47,8.1,8.36,6074000,50019604.0,0.255,False,2016-11-11,500,0.01,,N/A,N/A,N/A,N/A,True,0.0,90.0,False,,,,4.426,8.235,-21.356,0.914,11.4,3.57,11.4,2.96,8.26,0,0.0,NORMAL,True,2383140500,19756234745.0,4883054884.5,181118678.0,0.076,2383140500,19756234744.999996,2.049,0.037,109.078,4.045,109.078,0.11,1.33,0.11,1.326,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
