code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.00388,2021-03-19 16:08:10,467.0,465.0,469.6,456.0,470.0,6347720,2939543114.0,0.501,False,2000-06-27,100,0.2,,N/A,N/A,N/A,N/A,False,,,False,,,,2.894,463.086,-11.389,1.07,582.54,200.63,582.54,-70.66,462.4,0,0.0,NORMAL,True,1267836895,592079829965.0,48918218756.68,11505619822.125,9.075,1267836895,592079829965.0,38.584,0.235,51.46,12.103,51.46,8.17,1.75,8.17,1.749,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00669,2021-03-19 16:08:10,131.1,133.7,134.9,129.0,134.2,4874902,640344290.0,0.266,False,1990-12-17,500,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,4.396,131.355,-44.105,1.147,136.1,40.99,136.1,-5.88575,131.5,0,0.0,NORMAL,True,1832820441,240282759815.1,30278193685.32,6211428474.549,3.389,1832820441,240282759815.09998,16.52,0.205,38.683,7.935,38.683,1.109,0.85,1.029,0.784,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00688,2021-03-19 16:08:10,20.6,20.65,21.0,20.35,20.95,58660053,1209019214.0,0.536,False,1992-08-20,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0356,330000.0,50.0,3.103,20.61,66.529,1.558,27.48,14.92,29.98,-6.5326868,20.5,0,0.0,NORMAL,True,10944815035,225463189721.0,330522469241.965,45650823510.985,4.171,10944815035,225463189721.00003,30.199,0.135,4.938,0.682,5.037,1.021,4.96,1.021,4.956,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00700,2021-03-19 16:08:08,628.0,628.0,638.5,624.0,640.5,22540279,14178638360.0,0.235,False,2004-06-16,100,0.5,,N/A,N/A,N/A,N/A,False,,,True,0.906,1522300.0,60.0,2.264,629.035,67.516,0.923,775.5,339.0,775.5,-4.781,630.0,0,0.0,NORMAL,True,9594524331,6025361279868.0,675608025291.696,103006813217.616,10.736,9594524331,6025361279868.0,70.416,0.202,58.494,8.918,44.063,1.195,0.19,1.195,0.19,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00772,2021-03-19 16:08:08,73.25,72.8,73.3,71.1,73.65,1895481,137465549.0,0.187,False,2017-11-08,200,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.987,72.522,-55.461,0.613,95.75,28.7,110.0,22.95,73.25,0,0.0,NORMAL,True,1015781716,74406010697.0,18269849943.976,1214874932.336,1.196,1015781716,74406010697.0,17.986,-0.157,61.245,4.072,-25.783,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00780,2021-03-19 16:08:08,16.56,16.18,16.56,16.0,16.58,6150063,100100236.0,0.281,False,2018-11-26,400,0.02,,N/A,N/A,N/A,N/A,True,40.0,70.0,False,,,,3.378,16.276,-57.308,0.645,19.2,9.65,19.98,8.74,16.42,0,0.0,NORMAL,True,2191614114,36293129727.84,16226710900.056,753915255.216,0.344,2191614114,36293129727.84,7.404,0.021,48.139,2.236,104.15,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00788,2021-03-19 16:08:10,1.18,1.17,1.18,1.17,1.18,193595150,227586961.0,0.415,False,2018-08-08,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,0.847,1.175,-7.221,0.581,1.77411,1.03,2.31148,0.97148,1.18,0,0.0,NORMAL,True,176008471024,207689995808.32,223178741258.432,7744372725.056,0.044,46663856000,55063350080.0,1.268,0.034,26.818,0.93,26.818,0.016,1.36,0.016,1.355,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00868,2021-03-19 16:08:08,24.95,25.5,25.5,24.2,25.1,20331680,506436471.0,0.503,False,2005-02-03,2000,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,5.179,24.908,-11.374,2.148,26.25,7.53,26.25,-2.88,24.65,0,0.0,NORMAL,True,4040048647,100799213742.65,27880375712.947,6423677348.73,1.59,4040048647,100799213742.65,6.901,0.23,15.691,3.615,15.691,0.468,1.88,0.546,2.188,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00883,2021-03-19 16:08:10,8.36,8.44,8.48,8.17,8.77,470193989,3918045807.0,1.053,False,2001-02-28,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,0.9549,4920000.0,50.0,3.535,8.332,34.477,3.824,10.6,5.9,15.88,-6.646,8.36,0,0.0,NORMAL,True,44647455984,373252732026.24,494917049582.64,66881889064.032,1.498,44647455984,373252732026.24,11.085,0.09,5.58,0.754,8.368,0.65,7.78,0.78,9.33,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00914,2021-03-19 16:08:10,51.5,52.0,52.2,50.95,52.3,8210862,422661378.0,0.632,False,1997-10-21,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0295,133000.0,60.0,2.39,51.475,6.482,0.906,62.05,44.7,62.05,-9.2222846,51.35,0,0.0,NORMAL,True,5299302579,272914082818.5,175300929313.32,36734765477.628,6.932,1299600000,66929400000.0,33.08,0.215,7.429,1.556,7.224,2.179,4.23,2.179,4.231,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00968,2021-03-19 16:08:10,13.56,14.06,14.14,13.26,14.24,72402141,981875059.0,0.822,False,2013-12-12,2000,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,6.18,13.561,42.065,1.228,24.8,3.55,24.8,0.2057356,13.48,0,0.0,NORMAL,True,8809257216,119453527848.96,26524673477.376,4563195237.888,0.518,8809257216,119453527848.96,3.011,0.172,26.177,4.503,26.177,0.157,1.16,0.128,0.943,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00981,2021-03-19 16:08:11,25.9,25.8,26.8,25.8,26.45,47315014,1235686084.0,0.794,False,2004-03-18,500,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,3.781,26.116,13.612,0.861,44.8,11.38,44.8,1.06,25.95,0,0.0,NORMAL,True,7896350532,204515478778.8,115302510468.264,1816160622.36,0.23,5957887532,154309287078.8,14.602,0.027,112.608,1.773,65.404,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00992,2021-03-19 16:08:08,9.27,9.17,9.32,9.02,9.28,115768221,1064146385.0,0.961,False,1994-02-14,2000,0.01,,N/A,N/A,N/A,N/A,False,,,True,1.0683,612000.0,60.0,3.233,9.192,30.211,0.893,11.12,3.329,14.532,-2.949,9.27,0,0.0,NORMAL,True,12041705614,111626611041.78,30128347446.228,5153850002.792,0.428,12041705614,111626611041.78,2.502,0.247,21.658,3.705,15.0,0.28,3.02,0.277,2.988,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01024,2021-03-19 16:08:11,315.8,314.0,317.4,302.0,317.8,9709007,3040230391.0,0.233,False,2021-02-05,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.9955,361300.0,60.0,4.846,313.135,-16.763,1.37,417.8,250.0,417.8,250.0,311.6,0,0.0,NORMAL,True,4158932037,1313390737284.6,-177320226329.532,-23489648144.976,-5.648,4158932037,1313390737284.6,-42.636,0.777,-55.913,0.0,-9.52,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01038,2021-03-19 16:08:10,45.6,46.45,46.8,45.15,46.55,5100939,232681418.0,0.192,False,1996-07-17,500,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,3.545,45.615,48.264,3.298,47.45,32.99,69.34,-19.179,45.5,0,0.0,NORMAL,True,2650676042,120870827515.2,111442372833.806,7321167228.004,2.762,2650676042,120870827515.2,42.043,0.065,16.509,1.084,16.509,2.46,5.39,2.46,5.394,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01093,2021-03-19 16:08:10,9.65,9.46,9.68,9.36,9.59,79544631,760267467.0,0.664,False,1994-06-21,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,3.337,9.557,-74.112,0.864,11.125,7.08,13.6186625,-0.8791563,9.56,0,0.0,NORMAL,True,11973769732,115546877913.8,26665585193.164,6166491411.98,0.515,11973769732,115546877913.8,2.227,0.231,18.737,4.333,18.737,0.163,1.69,0.125,1.295,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01109,2021-03-19 16:08:10,37.6,38.1,38.45,37.6,38.95,12373235,467983155.0,0.174,False,1996-11-08,2000,0.05,,N/A,N/A,N/A,N/A,False,,,True,6.0337,24000.0,50.0,2.182,37.822,34.721,0.92,39.5,26.806,39.5,-2.4347193,37.8,0,0.0,NORMAL,True,7130939579,268123328170.4,200129819284.635,31447443543.39,4.41,7130939579,268123328170.40002,28.065,0.15,8.526,1.339,8.901,1.194,3.18,1.166,3.101,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01211,2021-03-19 16:08:10,184.8,188.6,188.6,181.2,192.0,10532668,1938241930.0,1.005,False,2002-07-31,500,0.1,,N/A,N/A,N/A,N/A,False,,,True,0.9946,324000.0,60.0,3.854,184.021,-9.158,1.329,278.4,33.43427,278.4,0.555502,185.1,0,0.0,NORMAL,True,2861142855,528739199604.0,68870569662.705,1768186284.39,0.618,1048000000,193670400000.0,24.071,0.056,299.029,7.677,136.082,0.063,0.03,0.063,0.034,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01299,2021-03-19 16:08:08,97.7,98.7,99.4,96.25,98.25,26714858,2606856320.0,0.221,False,2010-10-29,200,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,3.206,97.58,-94.033,1.086,109.3,59.567,109.3,12.6498,97.0,0,0.0,NORMAL,True,12094944139,1181676042380.3,490316940450.921,44835957923.273,3.707,12094944139,1181676042380.3,40.539,0.091,26.355,2.41,26.355,1.283,1.31,1.265,1.294,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01337,2021-03-19 16:08:10,2.3,2.3,2.33,2.25,2.33,21522927,49221959.0,0.243,False,2017-11-13,1000,0.01,,N/A,N/A,N/A,N/A,True,20.0,90.0,False,,,,3.433,2.286,39.95,1.372,3.36,0.89,5.49,0.89,2.29,0,0.0,NORMAL,True,8868972033,20398635675.9,4292582463.972,-656303930.442,-0.074,8868972033,20398635675.899998,0.484,-0.097,-31.081,4.752,-48.936,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01398,2021-03-19 16:08:10,5.4,5.48,5.53,5.38,5.51,277322997,1501107244.0,0.32,False,2006-10-27,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,0.9862,3230000.0,50.0,2.722,5.412,16.919,1.412,5.75,3.96,6.77788,-0.5400866,5.4,0,0.0,NORMAL,True,356406257089,1924593788280.6,2975635840436.061,343575631833.796,0.964,86794044550,468687840570.00006,8.349,0.106,5.601,0.646,6.067,0.287,5.31,0.287,5.314,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01458,2021-03-19 16:08:10,8.37,8.64,8.64,8.25,8.64,3959510,33131478.0,0.166,False,2016-11-11,500,0.01,,N/A,N/A,N/A,N/A,True,20.0,90.0,False,,,,4.514,8.367,-20.482,0.519,11.4,3.56,11.4,2.96,8.36,0,0.0,NORMAL,True,2383140500,19946885985.0,4468388437.5,445647273.5,0.187,2383140500,19946885985.0,1.875,0.033,44.759,4.464,135.0,0.11,1.31,0.11,1.314,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01478,2021-03-19 16:08:10,15.44,14.6,15.62,14.5,15.02,5814000,89342160.0,0.496,False,2014-12-02,1000,0.02,,N/A,N/A,N/A,N/A,False,,,True,1.1122,112000.0,60.0,7.457,15.366,-67.32,0.743,18.2,7.65,23.054,0.725,15.44,0,0.0,NORMAL,True,1172250680,18099550499.2,3541369304.28,608398102.92,0.519,1172250680,18099550499.2,3.021,0.22,29.749,5.11,23.183,0.1,0.65,0.1,0.647,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
