code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.00388,2021-03-16 16:08:12,453.2,452.0,462.0,450.0,446.0,5021633,2288517366.0,0.396,False,2000-06-27,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.9648,131900.0,50.0,2.691,455.731,27.49,0.588,582.54,200.63,582.54,-70.66,452.6,0,0.0,NORMAL,True,1267836895,574583680814.0,48918218756.68,11505619822.125,9.075,1267836895,574583680814.0,38.584,0.235,49.939,11.745,49.939,8.17,1.8,8.17,1.802,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00669,2021-03-16 16:08:09,135.0,131.0,135.3,127.7,128.3,3870124,516877600.0,0.211,False,1990-12-17,500,0.1,,N/A,N/A,N/A,N/A,False,,,False,,,,5.924,133.555,40.609,0.766,135.3,40.99,135.3,-5.88575,134.9,0,0.0,NORMAL,True,1832820441,247430759535.0,30278193685.32,6211428474.549,3.389,1832820441,247430759535.0,16.52,0.205,39.834,8.171,39.834,1.109,0.82,1.029,0.762,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00688,2021-03-16 16:08:12,20.9,20.2,21.0,20.0,20.0,56201496,1163635902.0,0.513,False,1992-08-20,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0536,345000.0,50.0,5.0,20.704,-15.877,2.052,27.48,14.92,29.98,-6.5326868,20.9,0,0.0,NORMAL,True,10944815035,228746634231.5,330522469241.965,45650823510.985,4.171,10944815035,228746634231.49997,30.199,0.135,5.01,0.692,5.111,1.021,4.89,1.021,4.885,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00700,2021-03-16 16:08:09,630.5,639.0,643.5,625.0,628.0,19543472,12361190916.0,0.204,False,2004-06-16,100,0.5,,N/A,N/A,N/A,N/A,False,,,True,0.9075,1508500.0,60.0,2.946,632.497,5.454,0.678,775.5,339.0,775.5,-4.781,631.0,0,0.0,NORMAL,True,9594524331,6049347590695.5,675608025291.696,103006813217.616,10.736,9594524331,6049347590695.5,70.416,0.202,58.727,8.953,44.239,1.195,0.19,1.195,0.189,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00772,2021-03-16 16:08:12,76.3,72.3,77.2,72.3,71.15,4984381,376636155.0,0.491,False,2017-11-08,200,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,6.887,75.563,35.94,1.303,95.75,28.7,110.0,22.95,76.25,0,0.0,NORMAL,True,1015781716,77504144930.8,18269849943.976,1214874932.336,1.196,1015781716,77504144930.8,17.986,-0.157,63.795,4.242,-26.856,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00780,2021-03-16 16:08:09,15.72,15.46,15.96,15.34,15.42,7570569,119050848.0,0.345,False,2018-11-26,400,0.02,,N/A,N/A,N/A,N/A,True,40.0,70.0,False,,,,4.021,15.725,23.537,0.518,19.2,9.65,19.98,8.74,15.78,0,0.0,NORMAL,True,2191614114,34452173872.08,16226710900.056,753915255.216,0.344,2191614114,34452173872.08,7.404,0.021,45.697,2.123,98.867,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00788,2021-03-16 16:08:09,1.19,1.17,1.2,1.16,1.17,507005041,598583298.0,1.087,False,2018-08-08,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,3.419,1.18,19.939,0.815,1.77411,1.03,2.31148,0.97148,1.18,0,0.0,NORMAL,True,176008471024,209450080518.56,223178741258.432,7744372725.056,0.044,46663856000,55529988640.0,1.268,0.034,27.045,0.938,27.045,0.016,1.34,0.016,1.344,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00868,2021-03-16 16:08:12,25.2,25.85,25.95,24.5,25.3,8206212,207357590.0,0.203,False,2005-02-03,2000,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,5.731,25.268,-13.834,0.473,26.25,7.53,26.25,-2.88,25.15,0,0.0,NORMAL,True,4040048647,101809225904.4,27880375712.947,6423677348.73,1.59,4040048647,101809225904.4,6.901,0.23,15.849,3.651,15.849,0.468,1.86,0.546,2.166,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00883,2021-03-16 16:08:09,9.07,9.08,9.14,8.97,9.12,82478539,747903345.0,0.185,False,2001-02-28,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,0.9499,5188000.0,50.0,1.864,9.067,48.785,0.537,10.6,5.9,15.88,-6.646,9.09,0,0.0,NORMAL,True,44647455984,404952425774.88,494917049582.64,66881889064.032,1.498,44647455984,404952425774.88,11.085,0.09,6.054,0.818,9.079,0.65,7.17,0.78,8.599,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00914,2021-03-16 16:08:09,52.05,52.45,52.5,51.35,51.95,7320487,380192698.0,0.563,False,1997-10-21,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0133,130000.0,60.0,2.214,51.935,-2.12,0.681,62.05,44.7,62.05,-9.2222846,52.2,0,0.0,NORMAL,True,5299302579,275828699236.95,175300929313.32,36734765477.628,6.932,1299600000,67644180000.0,33.08,0.215,7.508,1.573,7.301,2.179,4.19,2.179,4.186,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00968,2021-03-16 16:08:12,14.44,14.48,14.8,14.16,14.64,41642580,598010682.0,0.473,False,2013-12-12,2000,0.02,,N/A,N/A,N/A,N/A,False,,,False,,,,4.372,14.36,-31.91,0.421,24.8,3.55,24.8,0.2057356,14.34,0,0.0,NORMAL,True,8809257216,127205674199.04,26524673477.376,4563195237.888,0.518,8809257216,127205674199.04,3.011,0.172,27.876,4.795,27.876,0.157,1.09,0.128,0.886,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00981,2021-03-16 16:08:12,25.95,25.65,26.1,25.5,25.5,35830141,925552729.0,0.601,False,2004-03-18,500,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.353,25.831,-20.27,0.368,44.8,11.38,44.8,1.06,25.75,0,0.0,NORMAL,True,7896350532,204910296305.4,115302510468.264,1816160622.36,0.23,5957887532,154607181455.4,14.602,0.027,112.826,1.777,65.53,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00992,2021-03-16 16:08:12,9.08,9.15,9.26,8.8,9.12,69550997,628736285.0,0.578,False,1994-02-14,2000,0.01,,N/A,N/A,N/A,N/A,False,,,True,1.0555,552000.0,60.0,5.044,9.039,7.914,0.618,11.12,3.329,14.532,-2.949,9.06,0,0.0,NORMAL,True,12041705614,109338686975.12,30128347446.228,5153850002.792,0.428,12041705614,109338686975.12,2.502,0.247,21.214,3.629,14.692,0.28,3.08,0.277,3.05,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01024,2021-03-16 16:08:12,302.8,298.8,308.0,297.6,289.6,3999594,1208967982.0,0.096,False,2021-02-05,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.9844,362300.0,60.0,3.591,302.272,-46.071,0.418,417.8,250.0,417.8,250.0,300.4,0,0.0,NORMAL,True,4158932037,1259324620803.6,-177320226329.532,-23489648144.976,-5.648,4158932037,1259324620803.6,-42.636,0.777,-53.611,0.0,-9.129,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01038,2021-03-16 16:08:12,45.95,46.35,46.5,45.6,46.0,1232744,56622748.0,0.047,False,1996-07-17,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0773,37500.0,50.0,1.957,45.932,-13.889,0.581,47.45,32.99,69.34,-19.179,46.0,0,0.0,NORMAL,True,2650676042,121798564129.9,109059415072.048,10507279830.488,3.964,2650676042,121798564129.90001,41.144,0.068,11.591,1.116,16.41,2.46,5.35,2.46,5.353,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01093,2021-03-16 16:08:12,9.92,9.42,10.08,9.4,9.44,147064166,1442826040.0,1.228,False,1994-06-21,2000,0.01,,N/A,N/A,N/A,N/A,False,,,True,1.0466,1112000.0,50.0,7.203,9.81,-49.57,1.129,11.125,7.08,13.6186625,-0.8791563,9.91,0,0.0,NORMAL,True,11973769732,118779795741.44,26665585193.164,6166491411.98,0.515,11973769732,118779795741.44,2.227,0.231,19.262,4.454,19.262,0.163,1.64,0.125,1.26,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01109,2021-03-16 16:08:09,37.95,37.9,38.15,37.15,37.75,9693888,365407117.0,0.136,False,1996-11-08,2000,0.05,,N/A,N/A,N/A,N/A,False,,,True,6.063,24000.0,50.0,2.649,37.694,-4.714,0.606,39.5,26.806,39.5,-2.4347193,37.9,0,0.0,NORMAL,True,7130939579,270619157023.05,200129819284.635,31447443543.39,4.41,7130939579,270619157023.05002,28.065,0.15,8.605,1.352,8.984,1.194,3.15,1.166,3.072,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01211,2021-03-16 16:08:12,191.0,188.6,193.7,187.2,185.6,6555190,1246105640.0,0.625,False,2002-07-31,500,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.0104,332500.0,60.0,3.502,190.094,-78.375,0.477,278.4,33.43427,278.4,0.555502,189.8,0,0.0,NORMAL,True,2861142855,546478285305.0,68870569662.705,1768186284.39,0.618,1048000000,200168000000.0,24.071,0.056,309.061,7.934,140.648,0.063,0.03,0.063,0.032,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01299,2021-03-16 16:08:12,97.5,98.8,98.9,96.55,100.0,23848280,2322414693.0,0.197,False,2010-10-29,200,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.35,97.382,-20.285,0.843,109.3,59.567,109.3,12.6498,97.15,0,0.0,NORMAL,True,12094944139,1179257053552.5,490316940450.921,44835957923.273,3.707,12094944139,1179257053552.5,40.539,0.091,26.301,2.405,26.301,1.283,1.32,1.265,1.297,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01337,2021-03-16 16:08:12,2.34,2.27,2.34,2.27,2.27,11327972,26201874.0,0.128,False,2017-11-13,1000,0.01,,N/A,N/A,N/A,N/A,True,20.0,90.0,False,,,,3.084,2.313,-1.081,0.391,3.36,0.89,5.49,0.89,2.33,0,0.0,NORMAL,True,8868972033,20753394557.22,4292582463.972,-656303930.442,-0.074,8868972033,20753394557.219997,0.484,-0.097,-31.621,4.834,-49.787,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01398,2021-03-16 16:08:12,5.53,5.61,5.63,5.53,5.6,162890670,906846095.0,0.188,False,2006-10-27,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,0.9855,3184000.0,50.0,1.786,5.567,-15.228,0.482,5.75,3.96,6.77788,-0.5400866,5.55,0,0.0,NORMAL,True,356406257089,1970926601702.17,2975635840436.061,343575631833.796,0.964,86794044550,479971066361.5,8.349,0.106,5.736,0.662,6.213,0.287,5.19,0.287,5.189,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01458,2021-03-16 16:08:09,8.49,8.5,8.6,8.34,8.54,7490000,63505970.0,0.314,False,2016-11-11,500,0.01,,N/A,N/A,N/A,N/A,True,20.0,90.0,False,,,,3.044,8.478,-26.689,0.472,11.4,3.56,11.4,2.96,8.48,0,0.0,NORMAL,True,2383140500,20232862845.0,4468388437.5,445647273.5,0.187,2383140500,20232862845.0,1.875,0.033,45.401,4.528,136.935,0.11,1.3,0.11,1.295,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01478,2021-03-16 16:08:09,14.6,14.5,14.76,14.3,14.28,4034000,58450900.0,0.344,False,2014-12-02,1000,0.02,,N/A,N/A,N/A,N/A,False,,,True,1.0772,116000.0,60.0,3.221,14.489,-8.69,0.605,18.2,7.65,23.054,0.725,14.48,0,0.0,NORMAL,True,1172250680,17114859928.0,3541369304.28,608398102.92,0.519,1172250680,17114859928.0,3.021,0.22,28.131,4.832,21.921,0.1,0.68,0.1,0.684,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
