code,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude
HK.00780,2021-03-02 16:08:14,17.34,17.8,18.04,16.74,17.74,9222509,160109091.0,0.423,False,2018-11-26,400,0.02,,N/A,N/A,N/A,N/A,True,40.0,70.0,False,,,,7.328,17.36,-4.557,0.372,19.2,8.74,19.98,8.74,17.26,0,0.0,NORMAL,True,2181721383,37831048781.22,16227643646.754,754875598.518,0.346,2181721383,37831048781.22,7.438,0.021,50.115,2.331,108.375,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00788,2021-03-02 16:08:12,1.15,1.17,1.19,1.14,1.17,496938079,576684408.0,1.065,False,2018-08-08,2000,0.01,,N/A,N/A,N/A,N/A,False,,,True,1.0463,16152000.0,60.0,4.274,1.16,-35.657,0.831,1.91411,1.03,2.31148,0.97148,1.15,0,0.0,NORMAL,True,176008471024,202409741677.6,203465792503.744,5808279543.792,0.033,46663856000,53663434399.99999,1.156,0.03,34.848,0.994,32.857,0.016,1.39,0.016,1.391,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00883,2021-03-02 16:08:14,8.84,9.08,9.1,8.61,9.15,382723688,3366329851.0,0.857,False,2001-02-28,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,0.9531,3821000.0,60.0,5.355,8.795,0.312,0.994,10.6,5.59,15.88,-6.646,8.81,0,0.0,NORMAL,True,44647455984,394683510898.56,494917049582.64,66881889064.032,1.498,44647455984,394683510898.56,11.085,0.09,5.901,0.797,8.848,0.65,7.35,0.78,8.823,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00914,2021-03-02 16:08:12,50.9,50.65,52.7,49.45,50.1,16308014,835736805.0,1.255,False,1997-10-21,500,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0203,159000.0,60.0,6.487,51.247,25.074,0.889,62.05,42.46547,62.05,-9.2222846,50.9,0,0.0,NORMAL,True,5299302579,269734501271.1,175300929313.32,36734765477.628,6.932,1299600000,66149640000.0,33.08,0.215,7.342,1.538,7.139,2.179,4.28,2.179,4.28,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00968,2021-03-02 16:08:13,15.78,17.68,17.78,15.4,17.06,107439781,1722777940.0,1.22,False,2013-12-12,2000,0.02,,N/A,N/A,N/A,N/A,False,,,True,1.0349,486000.0,60.0,13.951,16.034,44.387,1.65,24.8,3.55,24.8,0.2057356,15.72,0,0.0,NORMAL,True,8809255716,139010055198.48,26524668960.876,4563194460.888,0.518,8809255716,139010055198.47998,3.011,0.172,30.463,5.24,30.463,0.157,0.99,0.128,0.811,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00981,2021-03-02 16:08:14,27.75,28.65,29.3,27.05,26.75,194821871,5481106854.0,3.27,False,2004-03-18,500,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,8.411,28.133,-19.214,2.331,44.8,11.18,44.8,1.06,27.8,0,0.0,NORMAL,True,7896291882,219122099725.5,115301654060.964,1816147132.86,0.23,5957828882,165329751475.5,14.602,0.027,120.652,1.9,70.075,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.00992,2021-03-02 16:08:12,10.3,10.5,10.8,10.24,10.28,56868864,596834859.0,0.472,False,1994-02-14,2000,0.02,,N/A,N/A,N/A,N/A,False,,,True,1.0196,626000.0,60.0,5.447,10.494,-13.752,0.621,11.12,3.259,14.532,-2.949,10.34,0,0.0,NORMAL,True,12041705614,124029567824.2,30128347446.228,5153850002.792,0.428,12041705614,124029567824.20001,2.502,0.247,24.065,4.116,16.666,0.28,2.72,0.277,2.689,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01024,2021-03-02 16:08:13,319.0,335.0,340.0,316.0,313.8,7681023,2504219222.0,0.185,False,2021-02-05,100,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.978,355500.0,60.0,7.648,326.026,23.04,0.51,417.8,283.0,417.8,283.0,319.4,0,0.0,NORMAL,True,4158932037,1326699319803.0,-177320226329.532,-23489648144.976,-5.648,4158932037,1326699319803.0,-42.636,0.777,-56.48,0.0,-9.617,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01093,2021-03-02 16:08:14,8.26,8.23,8.39,8.14,8.19,47592606,392635021.0,0.397,False,1994-06-21,2000,0.01,,N/A,N/A,N/A,N/A,False,,,False,,,,3.053,8.249,11.358,0.695,11.125,6.6916296,13.6186625,-0.8791563,8.3,0,0.0,NORMAL,True,11973769732,98903337986.32,22402923168.572,4083055478.612,0.341,11973769732,98903337986.31999,1.871,0.219,24.222,4.414,20.097,0.163,1.97,0.125,1.513,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01211,2021-03-02 16:08:14,214.6,224.0,225.0,208.6,213.0,15277243,3301782791.0,1.458,False,2002-07-31,500,0.2,,N/A,N/A,N/A,N/A,False,,,True,0.9707,286000.0,60.0,7.7,216.124,-15.385,0.646,278.4,33.43427,278.4,0.555502,215.0,0,0.0,NORMAL,True,2861142855,614001256683.0,68870569662.705,1768186284.39,0.618,1048000000,224900800000.0,24.071,0.056,347.249,8.915,158.026,0.063,0.03,0.063,0.029,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01299,2021-03-02 16:08:14,96.8,99.9,100.7,96.6,99.9,28171056,2754733049.0,0.233,False,2010-10-29,200,0.05,,N/A,N/A,N/A,N/A,False,,,True,6.0225,80000.0,60.0,4.104,97.785,13.92,1.004,109.3,58.767,109.3,12.6498,96.8,0,0.0,NORMAL,True,12094944139,1170790592655.2,440231776771.322,51669601361.808,4.272,12094944139,1170790592655.2,36.398,0.096,22.659,2.659,27.445,1.283,1.33,1.265,1.306,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01337,2021-03-02 16:08:14,2.58,2.68,2.68,2.53,2.63,27682030,71902436.0,0.312,False,2017-11-13,1000,0.01,,N/A,N/A,N/A,N/A,True,20.0,90.0,False,,,,5.703,2.597,46.113,0.592,3.36,0.89,5.49,0.89,2.57,0,0.0,NORMAL,True,8868972033,22881947845.14,4292582463.972,-656303930.442,-0.074,8868972033,22881947845.14,0.484,-0.097,-34.864,5.33,-54.893,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01458,2021-03-02 16:08:14,9.02,9.5,9.59,8.97,9.41,12412228,114556570.0,0.521,False,2016-11-11,500,0.01,,N/A,N/A,N/A,N/A,True,20.0,90.0,False,,,,6.589,9.229,-7.395,0.81,11.4,3.43,11.4,2.96,9.03,0,0.0,NORMAL,True,2383140500,21495927310.0,4468388437.5,445647273.5,0.187,2383140500,21495927310.0,1.875,0.033,48.235,4.81,145.483,0.11,1.22,0.11,1.219,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01478,2021-03-02 16:08:12,15.02,15.38,15.62,14.8,15.24,4505000,68420780.0,0.384,False,2014-12-02,1000,0.02,,N/A,N/A,N/A,N/A,True,20.0,90.0,False,,,,5.381,15.187,-18.475,0.501,18.2,7.61,23.054,0.725,15.0,0,0.0,NORMAL,True,1172250680,17607205213.6,3541369304.28,608398102.92,0.519,1172250680,17607205213.6,3.021,0.22,28.94,4.971,22.552,0.1,0.67,0.1,0.665,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01810,2021-03-02 16:08:12,26.05,26.2,27.0,25.9,25.8,176144747,4651653297.0,0.699,False,2018-07-09,200,0.05,,N/A,N/A,N/A,N/A,False,,,True,0.9367,9996200.0,60.0,4.264,26.408,18.091,0.741,35.9,9.2,35.9,8.28,26.1,0,0.0,NORMAL,True,25196729578,656374805506.9,110991593791.09,10985774096.008,0.436,25196729578,656374805506.9,4.405,0.14,59.747,5.913,42.016,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01833,2021-03-02 16:08:14,112.7,117.9,118.9,112.1,114.7,4104790,467631604.0,0.358,False,2018-05-04,100,0.1,,N/A,N/A,N/A,N/A,False,,,True,1.033,114600.0,60.0,5.929,113.923,10.11,0.543,148.5,56.0,148.5,23.6,112.7,0,0.0,NORMAL,True,1147294200,129300056340.0,18962478537.6,-1135821258.0,-0.99,1147294200,129300056340.0,16.528,-0.059,-113.838,6.818,-113.838,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01876,2021-03-02 16:08:12,23.4,23.75,23.95,23.25,23.9,8893669,208959865.0,0.067,False,2019-09-30,100,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,2.929,23.495,19.332,0.631,29.5,17.7961,32.4461,17.7961,23.45,0,0.0,NORMAL,True,13243397000,309895489800.0,82863935029.0,3986262497.0,0.301,13243397000,309895489800.0,6.257,0.048,77.74,3.739,77.74,0.204,0.87,0.204,0.871,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01913,2021-03-02 16:08:13,46.05,48.5,48.5,45.2,46.35,1373619,63813922.0,0.054,False,2011-06-24,100,0.05,,N/A,N/A,N/A,N/A,False,,,False,,,,7.12,46.456,-1.71,1.173,51.5,18.38,78.48986,16.9413,46.3,0,0.0,NORMAL,True,2558824000,117833845200.0,24851298688.0,2185235696.0,0.854,2558824000,117833845200.0,9.712,-0.034,53.922,4.741,-137.462,0.533,1.16,0.533,1.157,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.01928,2021-03-02 16:08:12,35.6,37.15,37.15,35.25,36.65,15328723,548989894.0,0.189,False,2009-11-30,400,0.05,,N/A,N/A,N/A,N/A,False,,,True,1.0463,62800.0,60.0,5.184,35.814,0.442,0.567,40.0,25.15,56.2,-7.14998,35.65,0,0.0,NORMAL,True,8090138066,288008915149.6,14958665284.034,-11803511438.294,-1.459,8090138066,288008915149.60004,1.849,-0.789,-24.4,19.253,-24.4,0.99,2.78,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HK.02007,2021-03-02 16:08:14,9.35,9.5,9.76,9.31,9.5,31756487,298565185.0,0.144,False,2007-04-20,1000,0.01,,N/A,N/A,N/A,N/A,False,,,True,1.0944,347000.0,60.0,4.737,9.401,10.364,0.559,11.44,6.7542,17.4372,-1.94842,9.35,0,0.0,NORMAL,True,22035408726,206031071588.1,177539288105.382,43541967642.576,1.976,22035408726,206031071588.1,8.057,0.235,4.731,1.16,4.923,0.603,6.45,0.619,6.62,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,False,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
