,Unnamed: 0,Return,Return60,Hit Rate,Trade Time,Holding Period,Method Condition0,Method Condition1,Method Condition2,Tech Method,Method Condition3,Method Condition4
0,0,-85.30972954651894,0.0,0.2439024390243902,82,0.0853658536585365,3.0,1.0,1.0,BB,,
1,1,-82.9478561386411,0.0,0.2,70,0.0714285714285714,3.0,1.0,1.2,BB,,
2,2,-51.52401204756332,0.0,0.2333333333333333,30,0.1666666666666666,3.0,1.0,1.4,BB,,
3,3,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.0,1.6,BB,,
4,4,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.0,1.7999999999999998,BB,,
5,5,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.0,2.0,BB,,
6,6,-85.30972954651894,0.0,0.2439024390243902,82,0.0853658536585365,3.0,1.2,1.0,BB,,
7,7,-82.9478561386411,0.0,0.2,70,0.0714285714285714,3.0,1.2,1.2,BB,,
8,8,-51.52401204756332,0.0,0.2333333333333333,30,0.1666666666666666,3.0,1.2,1.4,BB,,
9,9,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.2,1.6,BB,,
10,10,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.2,1.7999999999999998,BB,,
11,11,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.2,2.0,BB,,
12,12,-85.30972954651894,0.0,0.2439024390243902,82,0.0853658536585365,3.0,1.4,1.0,BB,,
13,13,-82.9478561386411,0.0,0.2,70,0.0714285714285714,3.0,1.4,1.2,BB,,
14,14,-51.52401204756332,0.0,0.2333333333333333,30,0.1666666666666666,3.0,1.4,1.4,BB,,
15,15,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.4,1.6,BB,,
16,16,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.4,1.7999999999999998,BB,,
17,17,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.4,2.0,BB,,
18,18,-85.30972954651894,0.0,0.2439024390243902,82,0.0853658536585365,3.0,1.6,1.0,BB,,
19,19,-82.9478561386411,0.0,0.2,70,0.0714285714285714,3.0,1.6,1.2,BB,,
20,20,-51.52401204756332,0.0,0.2333333333333333,30,0.1666666666666666,3.0,1.6,1.4,BB,,
21,21,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.6,1.6,BB,,
22,22,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.6,1.7999999999999998,BB,,
23,23,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.6,2.0,BB,,
24,24,-85.30972954651894,0.0,0.2439024390243902,82,0.0853658536585365,3.0,1.7999999999999998,1.0,BB,,
25,25,-82.9478561386411,0.0,0.2,70,0.0714285714285714,3.0,1.7999999999999998,1.2,BB,,
26,26,-51.52401204756332,0.0,0.2333333333333333,30,0.1666666666666666,3.0,1.7999999999999998,1.4,BB,,
27,27,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.7999999999999998,1.6,BB,,
28,28,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.7999999999999998,1.7999999999999998,BB,,
29,29,-9.04248096681709,0.0,0.5,2,0.5,3.0,1.7999999999999998,2.0,BB,,
30,30,-85.30972954651894,0.0,0.2439024390243902,82,0.0853658536585365,3.0,2.0,1.0,BB,,
31,31,-82.9478561386411,0.0,0.2,70,0.0714285714285714,3.0,2.0,1.2,BB,,
32,32,-51.52401204756332,0.0,0.2333333333333333,30,0.1666666666666666,3.0,2.0,1.4,BB,,
33,33,-9.04248096681709,0.0,0.5,2,0.5,3.0,2.0,1.6,BB,,
34,34,-9.04248096681709,0.0,0.5,2,0.5,3.0,2.0,1.7999999999999998,BB,,
35,35,-9.04248096681709,0.0,0.5,2,0.5,3.0,2.0,2.0,BB,,
36,36,-79.55719433667929,0.0,0.2539682539682539,63,0.0793650793650793,4.0,1.0,1.0,BB,,
37,37,-76.13423004345553,0.0,0.3389830508474576,59,0.0847457627118644,4.0,1.0,1.2,BB,,
38,38,-64.42857822927343,0.0,0.2916666666666667,48,0.1041666666666666,4.0,1.0,1.4,BB,,
39,39,-46.42909071218089,0.0,0.2222222222222222,18,0.0555555555555555,4.0,1.0,1.6,BB,,
40,40,0.0,0.0,0.0,0,0.0,4.0,1.0,1.7999999999999998,BB,,
41,41,0.0,0.0,0.0,0,0.0,4.0,1.0,2.0,BB,,
42,42,-79.55719433667929,0.0,0.2539682539682539,63,0.0793650793650793,4.0,1.2,1.0,BB,,
43,43,-76.13423004345553,0.0,0.3389830508474576,59,0.0847457627118644,4.0,1.2,1.2,BB,,
44,44,-64.42857822927343,0.0,0.2916666666666667,48,0.1041666666666666,4.0,1.2,1.4,BB,,
45,45,-46.42909071218089,0.0,0.2222222222222222,18,0.0555555555555555,4.0,1.2,1.6,BB,,
46,46,0.0,0.0,0.0,0,0.0,4.0,1.2,1.7999999999999998,BB,,
47,47,0.0,0.0,0.0,0,0.0,4.0,1.2,2.0,BB,,
48,48,-79.55719433667929,0.0,0.2539682539682539,63,0.0793650793650793,4.0,1.4,1.0,BB,,
49,49,-76.13423004345553,0.0,0.3389830508474576,59,0.0847457627118644,4.0,1.4,1.2,BB,,
50,50,-64.42857822927343,0.0,0.2916666666666667,48,0.1041666666666666,4.0,1.4,1.4,BB,,
51,51,-46.42909071218089,0.0,0.2222222222222222,18,0.0555555555555555,4.0,1.4,1.6,BB,,
52,52,0.0,0.0,0.0,0,0.0,4.0,1.4,1.7999999999999998,BB,,
53,53,0.0,0.0,0.0,0,0.0,4.0,1.4,2.0,BB,,
54,54,-79.55719433667929,0.0,0.2539682539682539,63,0.0793650793650793,4.0,1.6,1.0,BB,,
55,55,-76.13423004345553,0.0,0.3389830508474576,59,0.0847457627118644,4.0,1.6,1.2,BB,,
56,56,-64.42857822927343,0.0,0.2916666666666667,48,0.1041666666666666,4.0,1.6,1.4,BB,,
