,Unnamed: 0,Return,Return60,Hit Rate,Trade Time,Holding Period,Method Condition0,Method Condition1,Method Condition2,Tech Method,Method Condition3,Method Condition4
0,0,-99.62898056330069,0.0,0.3617886178861789,246,0.0040650406504065,3.0,1.0,1.0,BB,,
1,1,-99.25609658365504,0.0,0.3710407239819004,221,0.004524886877828,3.0,1.0,1.2,BB,,
2,2,-88.29202133590512,0.0,0.3424657534246575,73,0.0273972602739726,3.0,1.0,1.4,BB,,
3,3,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.0,1.6,BB,,
4,4,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.0,1.7999999999999998,BB,,
5,5,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.0,2.0,BB,,
6,6,-99.62898056330069,0.0,0.3617886178861789,246,0.0040650406504065,3.0,1.2,1.0,BB,,
7,7,-99.25609658365504,0.0,0.3710407239819004,221,0.004524886877828,3.0,1.2,1.2,BB,,
8,8,-88.29202133590512,0.0,0.3424657534246575,73,0.0273972602739726,3.0,1.2,1.4,BB,,
9,9,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.2,1.6,BB,,
10,10,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.2,1.7999999999999998,BB,,
11,11,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.2,2.0,BB,,
12,12,-99.62898056330069,0.0,0.3617886178861789,246,0.0040650406504065,3.0,1.4,1.0,BB,,
13,13,-99.25609658365504,0.0,0.3710407239819004,221,0.004524886877828,3.0,1.4,1.2,BB,,
14,14,-88.29202133590512,0.0,0.3424657534246575,73,0.0273972602739726,3.0,1.4,1.4,BB,,
15,15,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.4,1.6,BB,,
16,16,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.4,1.7999999999999998,BB,,
17,17,1.5614869332148509,0.0,0.5,2,0.5,3.0,1.4,2.0,BB,,
18,18,-99.62898056330069,0.0,0.3617886178861789,246,0.0040650406504065,3.0,1.6,1.0,BB,,
